clusterID	comparison	p-value
chr9:83978452-83979600:-	SRR12801019_SRR12801020	1.0
chr9:83978452-83979600:-	SRR12801019_SRR12801024	4.685438955414534e-05
chr9:83978452-83979600:-	SRR12801023_SRR12801020	1.0
chr9:83978452-83979600:-	SRR12801023_SRR12801024	0.0134806418365332
chr9:83978452-83979600:-	SRR12801020_SRR12801024	1.7840579531822676e-05
chr9:83978452-83980152:-	SRR12801019_SRR12801023	0.3605757242852658
chr9:83978452-83980152:-	SRR12801019_SRR12801020	1.0
chr9:83978452-83980152:-	SRR12801019_SRR12801024	6.404836166978018e-05
chr9:83978452-83980152:-	SRR12801023_SRR12801020	0.60222427572708
chr9:83978452-83980152:-	SRR12801023_SRR12801024	1.0
chr9:83978452-83980152:-	SRR12801020_SRR12801024	0.0333723140437659
chr9:83978452-83980502:-	SRR12801019_SRR12801023	0.0389993124214274
chr9:83978452-83980502:-	SRR12801019_SRR12801020	0.4868807310040358
chr9:83978452-83980502:-	SRR12801019_SRR12801024	1.08804514883057e-11
chr9:83978452-83980502:-	SRR12801023_SRR12801020	0.7605936276784554
chr9:83978452-83980502:-	SRR12801023_SRR12801024	0.1479834538156993
chr9:83978452-83980502:-	SRR12801020_SRR12801024	4.931586401025426e-05
chr9:85660973-85669484:-	SRR12801019_SRR12801023	1.0
chr9:85660973-85669484:-	SRR12801019_SRR12801020	0.29536747287539
chr9:85660973-85669484:-	SRR12801019_SRR12801024	0.0345371616048413
chr9:85660973-85669484:-	SRR12801023_SRR12801020	0.2561293639740157
chr9:85660973-85669484:-	SRR12801023_SRR12801024	0.0459051429179572
chr9:85660973-85669484:-	SRR12801020_SRR12801024	1.0
chr9:85666220-85669484:+	SRR12801019_SRR12801023	1.0
chr9:85666220-85669484:+	SRR12801019_SRR12801020	0.6921782026800775
chr9:85666220-85669484:+	SRR12801019_SRR12801024	0.1086032624072471
chr9:85666220-85669484:+	SRR12801023_SRR12801020	0.134348012982598
chr9:85666220-85669484:+	SRR12801023_SRR12801024	0.0106698015849947
chr9:85666220-85669484:+	SRR12801020_SRR12801024	1.0
chr9:86027586-86033281:-	SRR12801019_SRR12801023	1.0
chr9:86027586-86033281:-	SRR12801019_SRR12801020	1.0
chr9:86027586-86033281:-	SRR12801019_SRR12801024	0.8885854199826755
chr9:86027586-86033281:-	SRR12801023_SRR12801020	1.0
chr9:86027586-86033281:-	SRR12801023_SRR12801024	0.0242384613065664
chr9:86027586-86033281:-	SRR12801020_SRR12801024	0.5480308421460912
chr9:86027893-86033281:-	SRR12801019_SRR12801023	1.0
chr9:86027893-86033281:-	SRR12801019_SRR12801020	1.0
chr9:86027893-86033281:-	SRR12801019_SRR12801024	0.4703612517980312
chr9:86027893-86033281:-	SRR12801023_SRR12801020	0.5389006227618399
chr9:86027893-86033281:-	SRR12801023_SRR12801024	0.0158186623067953
chr9:86027893-86033281:-	SRR12801020_SRR12801024	1.0
chr9:87726253-87727593:+	SRR12801019_SRR12801023	1.0
chr9:87726253-87727593:+	SRR12801019_SRR12801020	0.9057086736863652
chr9:87726253-87727593:+	SRR12801019_SRR12801024	1.0
chr9:87726253-87727593:+	SRR12801023_SRR12801020	0.007861654110785
chr9:87726253-87727593:+	SRR12801023_SRR12801024	0.9164193497364932
chr9:87726253-87727593:+	SRR12801020_SRR12801024	0.7720411123749962
chr9:87726308-87727593:+	SRR12801019_SRR12801023	1.0
chr9:87726308-87727593:+	SRR12801019_SRR12801020	0.3858044699096175
chr9:87726308-87727593:+	SRR12801019_SRR12801024	1.0
chr9:87726308-87727593:+	SRR12801023_SRR12801020	0.0076808599119382
chr9:87726308-87727593:+	SRR12801023_SRR12801024	0.6352222411633173
chr9:87726308-87727593:+	SRR12801020_SRR12801024	1.0
chr9:87729735-87730380:-	SRR12801019_SRR12801023	1.0
chr9:87729735-87730380:-	SRR12801019_SRR12801020	0.4703439672941401
chr9:87729735-87730380:-	SRR12801019_SRR12801024	0.031109069517354
chr9:87729735-87730380:-	SRR12801023_SRR12801020	1.0
chr9:87729735-87730380:-	SRR12801023_SRR12801024	0.2468836245874586
chr9:87729735-87730380:-	SRR12801020_SRR12801024	1.0
chr9:87729735-87731007:-	SRR12801019_SRR12801023	1.0
chr9:87729735-87731007:-	SRR12801019_SRR12801020	0.4892943337022841
chr9:87729735-87731007:-	SRR12801019_SRR12801024	0.0337848865609508
chr9:87729735-87731007:-	SRR12801023_SRR12801020	1.0
chr9:87729735-87731007:-	SRR12801023_SRR12801024	0.3878771545785056
chr9:87729735-87731007:-	SRR12801020_SRR12801024	1.0
chr9:87730498-87731007:-	SRR12801019_SRR12801023	1.0
chr9:87730498-87731007:-	SRR12801019_SRR12801020	0.6777118412255458
chr9:87730498-87731007:-	SRR12801019_SRR12801024	0.0324156156635979
chr9:87730498-87731007:-	SRR12801023_SRR12801020	1.0
chr9:87730498-87731007:-	SRR12801023_SRR12801024	0.5405095058595616
chr9:87730498-87731007:-	SRR12801020_SRR12801024	1.0
chr9:87969919-87970775:-	SRR12801019_SRR12801023	1.0
chr9:87969919-87970775:-	SRR12801019_SRR12801020	0.0286221523378893
chr9:87969919-87970775:-	SRR12801019_SRR12801024	0.0236615966519075
chr9:87969919-87970775:-	SRR12801023_SRR12801020	1.0
chr9:87969919-87970775:-	SRR12801023_SRR12801024	1.0
chr9:87969919-87970775:-	SRR12801020_SRR12801024	1.0
chr9:87970645-87970775:-	SRR12801019_SRR12801023	1.0
chr9:87970645-87970775:-	SRR12801019_SRR12801020	0.0308422604784527
chr9:87970645-87970775:-	SRR12801019_SRR12801024	0.4300598576329425
chr9:87970645-87970775:-	SRR12801023_SRR12801020	1.0
chr9:87970645-87970775:-	SRR12801023_SRR12801024	1.0
chr9:87970645-87970775:-	SRR12801020_SRR12801024	1.0
chr9:92245071-92247376:+	SRR12801019_SRR12801023	1.0
chr9:92245071-92247376:+	SRR12801019_SRR12801020	0.1663567778378112
chr9:92245071-92247376:+	SRR12801019_SRR12801024	0.0015335385833786
chr9:92245071-92247376:+	SRR12801023_SRR12801020	1.0
chr9:92245071-92247376:+	SRR12801023_SRR12801024	0.2618952643926213
chr9:92245071-92247376:+	SRR12801020_SRR12801024	1.0
chr9:92245071-92247376:-	SRR12801019_SRR12801023	1.0
chr9:92245071-92247376:-	SRR12801019_SRR12801020	1.0
chr9:92245071-92247376:-	SRR12801019_SRR12801024	0.1070622358335428
chr9:92245071-92247376:-	SRR12801023_SRR12801020	0.4971059871353523
chr9:92245071-92247376:-	SRR12801023_SRR12801024	0.0052470095508025
chr9:92245071-92247376:-	SRR12801020_SRR12801024	1.0
chr9:92245085-92247376:+	SRR12801019_SRR12801023	1.0
chr9:92245085-92247376:+	SRR12801019_SRR12801020	0.4325585847633164
chr9:92245085-92247376:+	SRR12801019_SRR12801024	0.046239258474677
chr9:92245085-92247376:+	SRR12801023_SRR12801020	1.0
chr9:92245085-92247376:+	SRR12801023_SRR12801024	0.4456092368202413
chr9:92245085-92247376:+	SRR12801020_SRR12801024	1.0
chr9:92249941-92250186:-	SRR12801019_SRR12801023	1.0
chr9:92249941-92250186:-	SRR12801019_SRR12801020	1.0
chr9:92249941-92250186:-	SRR12801019_SRR12801024	0.7514004719287937
chr9:92249941-92250186:-	SRR12801023_SRR12801020	0.6642468411893157
chr9:92249941-92250186:-	SRR12801023_SRR12801024	0.0469246663561038
chr9:92249941-92250186:-	SRR12801020_SRR12801024	1.0
chr9:92250759-92288217:-	SRR12801019_SRR12801023	1.0
chr9:92250759-92288217:-	SRR12801019_SRR12801020	1.0
chr9:92250759-92288217:-	SRR12801019_SRR12801024	0.0179046754918205
chr9:92250759-92288217:-	SRR12801023_SRR12801020	1.0
chr9:92250759-92288217:-	SRR12801023_SRR12801024	0.1163198255906556
chr9:92250759-92288217:-	SRR12801020_SRR12801024	0.7625119256382451
chr9:92250834-92251807:-	SRR12801019_SRR12801023	1.0
chr9:92250834-92251807:-	SRR12801019_SRR12801020	1.0
chr9:92250834-92251807:-	SRR12801019_SRR12801024	0.0994129362573711
chr9:92250834-92251807:-	SRR12801023_SRR12801020	0.5692700750442795
chr9:92250834-92251807:-	SRR12801023_SRR12801024	0.0140188414285769
chr9:92250834-92251807:-	SRR12801020_SRR12801024	1.0
chr9:92251885-92253361:+	SRR12801019_SRR12801023	1.0
chr9:92251885-92253361:+	SRR12801019_SRR12801020	0.0505380934039179
chr9:92251885-92253361:+	SRR12801019_SRR12801024	0.0981103379272674
chr9:92251885-92253361:+	SRR12801023_SRR12801020	0.0089227562535488
chr9:92251885-92253361:+	SRR12801023_SRR12801024	0.0504548042186233
chr9:92251885-92253361:+	SRR12801020_SRR12801024	1.0
chr9:92251885-92253361:-	SRR12801019_SRR12801023	1.0
chr9:92251885-92253361:-	SRR12801019_SRR12801020	0.0818665470536003
chr9:92251885-92253361:-	SRR12801019_SRR12801024	0.0056122345212877
chr9:92251885-92253361:-	SRR12801023_SRR12801020	0.0011492178134308
chr9:92251885-92253361:-	SRR12801023_SRR12801024	7.601696036273875e-05
chr9:92251885-92253361:-	SRR12801020_SRR12801024	1.0
chr9:92253453-92256679:+	SRR12801019_SRR12801023	1.0
chr9:92253453-92256679:+	SRR12801019_SRR12801020	0.0433556190551579
chr9:92253453-92256679:+	SRR12801019_SRR12801024	0.0872246709624266
chr9:92253453-92256679:+	SRR12801023_SRR12801020	0.1894665392270915
chr9:92253453-92256679:+	SRR12801023_SRR12801024	0.3941377389428757
chr9:92253453-92256679:+	SRR12801020_SRR12801024	1.0
chr9:92253453-92256679:-	SRR12801019_SRR12801023	1.0
chr9:92253453-92256679:-	SRR12801019_SRR12801020	0.2360942114616749
chr9:92253453-92256679:-	SRR12801019_SRR12801024	0.1159514656514914
chr9:92253453-92256679:-	SRR12801023_SRR12801020	0.0061925828398216
chr9:92253453-92256679:-	SRR12801023_SRR12801024	0.0040033113841423
chr9:92253453-92256679:-	SRR12801020_SRR12801024	1.0
chr9:92256800-92258853:-	SRR12801019_SRR12801023	1.0
chr9:92256800-92258853:-	SRR12801019_SRR12801020	0.6327661325852726
chr9:92256800-92258853:-	SRR12801019_SRR12801024	0.0031130308964935
chr9:92256800-92258853:-	SRR12801023_SRR12801020	0.2753693210784551
chr9:92256800-92258853:-	SRR12801023_SRR12801024	0.0007610271420303
chr9:92256800-92258853:-	SRR12801020_SRR12801024	0.9732522650557478
chr9:92258998-92260150:+	SRR12801019_SRR12801023	1.0
chr9:92258998-92260150:+	SRR12801019_SRR12801020	0.0062358016332685
chr9:92258998-92260150:+	SRR12801019_SRR12801024	0.0372123653212126
chr9:92258998-92260150:+	SRR12801023_SRR12801020	0.0133504515530987
chr9:92258998-92260150:+	SRR12801023_SRR12801024	0.1219767029761496
chr9:92258998-92260150:+	SRR12801020_SRR12801024	1.0
chr9:92258998-92260150:-	SRR12801019_SRR12801023	1.0
chr9:92258998-92260150:-	SRR12801019_SRR12801020	0.042843772748702
chr9:92258998-92260150:-	SRR12801019_SRR12801024	0.0008297950744206
chr9:92258998-92260150:-	SRR12801023_SRR12801020	0.0239002439641767
chr9:92258998-92260150:-	SRR12801023_SRR12801024	0.0005963008493292
chr9:92258998-92260150:-	SRR12801020_SRR12801024	1.0
chr9:92260234-92262968:-	SRR12801019_SRR12801023	1.0
chr9:92260234-92262968:-	SRR12801019_SRR12801020	0.0284294847196813
chr9:92260234-92262968:-	SRR12801019_SRR12801024	0.0021827652110538
chr9:92260234-92262968:-	SRR12801023_SRR12801020	0.0052600610254177
chr9:92260234-92262968:-	SRR12801023_SRR12801024	0.0005835850077497
chr9:92260234-92262968:-	SRR12801020_SRR12801024	1.0
chr9:92263055-92264928:-	SRR12801019_SRR12801023	1.0
chr9:92263055-92264928:-	SRR12801019_SRR12801020	0.0570693856195742
chr9:92263055-92264928:-	SRR12801019_SRR12801024	0.0052866878680693
chr9:92263055-92264928:-	SRR12801023_SRR12801020	0.0173628720316671
chr9:92263055-92264928:-	SRR12801023_SRR12801024	0.0025136164460037
chr9:92263055-92264928:-	SRR12801020_SRR12801024	1.0
chr9:92265123-92265479:+	SRR12801019_SRR12801023	1.0
chr9:92265123-92265479:+	SRR12801019_SRR12801020	0.0112851885287756
chr9:92265123-92265479:+	SRR12801019_SRR12801024	0.0215068582362722
chr9:92265123-92265479:+	SRR12801023_SRR12801020	0.0042291336401519
chr9:92265123-92265479:+	SRR12801023_SRR12801024	0.0173884536207957
chr9:92265123-92265479:+	SRR12801020_SRR12801024	1.0
chr9:92265123-92265479:-	SRR12801019_SRR12801023	1.0
chr9:92265123-92265479:-	SRR12801019_SRR12801020	0.2293451399673421
chr9:92265123-92265479:-	SRR12801019_SRR12801024	0.0054784484686427
chr9:92265123-92265479:-	SRR12801023_SRR12801020	0.0060799530879614
chr9:92265123-92265479:-	SRR12801023_SRR12801024	4.283506708554095e-05
chr9:92265123-92265479:-	SRR12801020_SRR12801024	1.0
chr9:92265553-92268173:-	SRR12801019_SRR12801023	1.0
chr9:92265553-92268173:-	SRR12801019_SRR12801020	0.1131425824831128
chr9:92265553-92268173:-	SRR12801019_SRR12801024	0.0035418605960772
chr9:92265553-92268173:-	SRR12801023_SRR12801020	0.0089323985658732
chr9:92265553-92268173:-	SRR12801023_SRR12801024	0.0001374915702519
chr9:92265553-92268173:-	SRR12801020_SRR12801024	1.0
chr9:92268300-92269884:+	SRR12801019_SRR12801023	1.0
chr9:92268300-92269884:+	SRR12801019_SRR12801020	0.0472053975513436
chr9:92268300-92269884:+	SRR12801019_SRR12801024	0.1052316727898221
chr9:92268300-92269884:+	SRR12801023_SRR12801020	0.0273954567372376
chr9:92268300-92269884:+	SRR12801023_SRR12801024	0.0821628310308324
chr9:92268300-92269884:+	SRR12801020_SRR12801024	1.0
chr9:92268300-92269884:-	SRR12801019_SRR12801023	1.0
chr9:92268300-92269884:-	SRR12801019_SRR12801020	0.0125720793074334
chr9:92268300-92269884:-	SRR12801019_SRR12801024	0.0002802750365461
chr9:92268300-92269884:-	SRR12801023_SRR12801020	0.0374747479260013
chr9:92268300-92269884:-	SRR12801023_SRR12801024	0.0014767366998106
chr9:92268300-92269884:-	SRR12801020_SRR12801024	1.0
chr9:92269983-92270984:+	SRR12801019_SRR12801023	1.0
chr9:92269983-92270984:+	SRR12801019_SRR12801020	0.0219066352899504
chr9:92269983-92270984:+	SRR12801019_SRR12801024	0.0578684255042182
chr9:92269983-92270984:+	SRR12801023_SRR12801020	0.0077480786227792
chr9:92269983-92270984:+	SRR12801023_SRR12801024	0.028639623241528
chr9:92269983-92270984:+	SRR12801020_SRR12801024	1.0
chr9:92269983-92270984:-	SRR12801019_SRR12801023	1.0
chr9:92269983-92270984:-	SRR12801019_SRR12801020	0.0842370768586209
chr9:92269983-92270984:-	SRR12801019_SRR12801024	0.0036524978084325
chr9:92269983-92270984:-	SRR12801023_SRR12801020	0.0177489287159841
chr9:92269983-92270984:-	SRR12801023_SRR12801024	0.0006595481012058
chr9:92269983-92270984:-	SRR12801020_SRR12801024	1.0
chr9:92271076-92271532:+	SRR12801019_SRR12801023	1.0
chr9:92271076-92271532:+	SRR12801019_SRR12801020	0.0129281714815031
chr9:92271076-92271532:+	SRR12801019_SRR12801024	0.0393939208454481
chr9:92271076-92271532:+	SRR12801023_SRR12801020	0.0140483299003887
chr9:92271076-92271532:+	SRR12801023_SRR12801024	0.0546951899854262
chr9:92271076-92271532:+	SRR12801020_SRR12801024	1.0
chr9:92271076-92271532:-	SRR12801019_SRR12801023	1.0
chr9:92271076-92271532:-	SRR12801019_SRR12801020	0.1807013736694626
chr9:92271076-92271532:-	SRR12801019_SRR12801024	0.0054840716963253
chr9:92271076-92271532:-	SRR12801023_SRR12801020	0.0091926953446326
chr9:92271076-92271532:-	SRR12801023_SRR12801024	0.0001455169265505
chr9:92271076-92271532:-	SRR12801020_SRR12801024	1.0
chr9:92271655-92274425:-	SRR12801019_SRR12801023	1.0
chr9:92271655-92274425:-	SRR12801019_SRR12801020	0.0046128057611567
chr9:92271655-92274425:-	SRR12801019_SRR12801024	0.0016323208848683
chr9:92271655-92274425:-	SRR12801023_SRR12801020	0.0017497268539755
chr9:92271655-92274425:-	SRR12801023_SRR12801024	0.0008205635927719
chr9:92271655-92274425:-	SRR12801020_SRR12801024	1.0
chr9:92274521-92277862:+	SRR12801019_SRR12801023	1.0
chr9:92274521-92277862:+	SRR12801019_SRR12801020	0.0493832957932266
chr9:92274521-92277862:+	SRR12801019_SRR12801024	0.2097985863607321
chr9:92274521-92277862:+	SRR12801023_SRR12801020	0.0149637475406273
chr9:92274521-92277862:+	SRR12801023_SRR12801024	0.1489227309614078
chr9:92274521-92277862:+	SRR12801020_SRR12801024	1.0
chr9:92274521-92277862:-	SRR12801019_SRR12801023	1.0
chr9:92274521-92277862:-	SRR12801019_SRR12801020	0.0097752264430386
chr9:92274521-92277862:-	SRR12801019_SRR12801024	0.0009376238632313
chr9:92274521-92277862:-	SRR12801023_SRR12801020	0.0042705051790123
chr9:92274521-92277862:-	SRR12801023_SRR12801024	0.0007179939355627
chr9:92274521-92277862:-	SRR12801020_SRR12801024	1.0
chr9:92277923-92278198:+	SRR12801019_SRR12801023	1.0
chr9:92277923-92278198:+	SRR12801019_SRR12801020	0.0513228841800884
chr9:92277923-92278198:+	SRR12801019_SRR12801024	0.1470757992676009
chr9:92277923-92278198:+	SRR12801023_SRR12801020	0.0174235272547357
chr9:92277923-92278198:+	SRR12801023_SRR12801024	0.1028090477235005
chr9:92277923-92278198:+	SRR12801020_SRR12801024	1.0
chr9:92277923-92278198:-	SRR12801019_SRR12801023	1.0
chr9:92277923-92278198:-	SRR12801019_SRR12801020	0.0068185594567037
chr9:92277923-92278198:-	SRR12801019_SRR12801024	0.001682010799686
chr9:92277923-92278198:-	SRR12801023_SRR12801020	0.001739554866729
chr9:92277923-92278198:-	SRR12801023_SRR12801024	0.0007670694073642
chr9:92277923-92278198:-	SRR12801020_SRR12801024	1.0
chr9:92278286-92280745:-	SRR12801019_SRR12801023	1.0
chr9:92278286-92280745:-	SRR12801019_SRR12801020	0.0067022779977678
chr9:92278286-92280745:-	SRR12801019_SRR12801024	8.945692057438603e-05
chr9:92278286-92280745:-	SRR12801023_SRR12801020	0.0018444058233281
chr9:92278286-92280745:-	SRR12801023_SRR12801024	3.510026574173199e-05
chr9:92278286-92280745:-	SRR12801020_SRR12801024	1.0
chr9:92280893-92285721:+	SRR12801019_SRR12801023	1.0
chr9:92280893-92285721:+	SRR12801019_SRR12801020	0.1138699264555513
chr9:92280893-92285721:+	SRR12801019_SRR12801024	0.1311379672077298
chr9:92280893-92285721:+	SRR12801023_SRR12801020	0.0141522526007903
chr9:92280893-92285721:+	SRR12801023_SRR12801024	0.0463106017856445
chr9:92280893-92285721:+	SRR12801020_SRR12801024	1.0
chr9:92280893-92285721:-	SRR12801019_SRR12801023	1.0
chr9:92280893-92285721:-	SRR12801019_SRR12801020	0.0068389588344861
chr9:92280893-92285721:-	SRR12801019_SRR12801024	0.0005426834689773
chr9:92280893-92285721:-	SRR12801023_SRR12801020	0.0029155939637753
chr9:92280893-92285721:-	SRR12801023_SRR12801024	0.0004211430027701
chr9:92280893-92285721:-	SRR12801020_SRR12801024	1.0
chr9:92285839-92286535:+	SRR12801019_SRR12801023	1.0
chr9:92285839-92286535:+	SRR12801019_SRR12801020	0.0474155428417583
chr9:92285839-92286535:+	SRR12801019_SRR12801024	0.2122354209630109
chr9:92285839-92286535:+	SRR12801023_SRR12801020	0.0157462953923521
chr9:92285839-92286535:+	SRR12801023_SRR12801024	0.1578748801626069
chr9:92285839-92286535:+	SRR12801020_SRR12801024	1.0
chr9:92285839-92286535:-	SRR12801019_SRR12801023	1.0
chr9:92285839-92286535:-	SRR12801019_SRR12801020	0.0065581446220986
chr9:92285839-92286535:-	SRR12801019_SRR12801024	0.0002997581177359
chr9:92285839-92286535:-	SRR12801023_SRR12801020	0.0028219450541865
chr9:92285839-92286535:-	SRR12801023_SRR12801024	0.0002348245576614
chr9:92285839-92286535:-	SRR12801020_SRR12801024	1.0
chr9:92286618-92287790:+	SRR12801019_SRR12801023	1.0
chr9:92286618-92287790:+	SRR12801019_SRR12801020	0.0193242592566168
chr9:92286618-92287790:+	SRR12801019_SRR12801024	0.1384924824710721
chr9:92286618-92287790:+	SRR12801023_SRR12801020	0.0255066606898616
chr9:92286618-92287790:+	SRR12801023_SRR12801024	0.2266365769594046
chr9:92286618-92287790:+	SRR12801020_SRR12801024	1.0
chr9:92286618-92287790:-	SRR12801019_SRR12801023	1.0
chr9:92286618-92287790:-	SRR12801019_SRR12801020	0.0065770049683471
chr9:92286618-92287790:-	SRR12801019_SRR12801024	0.0015255170040642
chr9:92286618-92287790:-	SRR12801023_SRR12801020	0.000698812298402
chr9:92286618-92287790:-	SRR12801023_SRR12801024	0.0002689971782082
chr9:92286618-92287790:-	SRR12801020_SRR12801024	1.0
chr9:92287910-92288125:+	SRR12801019_SRR12801023	1.0
chr9:92287910-92288125:+	SRR12801019_SRR12801020	0.0247726520658465
chr9:92287910-92288125:+	SRR12801019_SRR12801024	0.0194393685989268
chr9:92287910-92288125:+	SRR12801023_SRR12801020	0.0064429999736063
chr9:92287910-92288125:+	SRR12801023_SRR12801024	0.0101700970952707
chr9:92287910-92288125:+	SRR12801020_SRR12801024	1.0
chr9:92287910-92288125:-	SRR12801019_SRR12801023	1.0
chr9:92287910-92288125:-	SRR12801019_SRR12801020	0.0088948859369697
chr9:92287910-92288125:-	SRR12801019_SRR12801024	0.0013822047580605
chr9:92287910-92288125:-	SRR12801023_SRR12801020	0.0078313252927643
chr9:92287910-92288125:-	SRR12801023_SRR12801024	0.0012801710970566
chr9:92287910-92288125:-	SRR12801020_SRR12801024	1.0
chr9:92288282-92289300:+	SRR12801019_SRR12801023	1.0
chr9:92288282-92289300:+	SRR12801019_SRR12801020	0.784147081902493
chr9:92288282-92289300:+	SRR12801019_SRR12801024	0.098902204936939
chr9:92288282-92289300:+	SRR12801023_SRR12801020	0.1263461518503592
chr9:92288282-92289300:+	SRR12801023_SRR12801024	0.0093811052951474
chr9:92288282-92289300:+	SRR12801020_SRR12801024	1.0
chr9:92288282-92289300:-	SRR12801019_SRR12801023	1.0
chr9:92288282-92289300:-	SRR12801019_SRR12801020	0.5863230297263626
chr9:92288282-92289300:-	SRR12801019_SRR12801024	0.877504211984553
chr9:92288282-92289300:-	SRR12801023_SRR12801020	0.0319024873194205
chr9:92288282-92289300:-	SRR12801023_SRR12801024	0.1109876438394252
chr9:92288282-92289300:-	SRR12801020_SRR12801024	1.0
chr9:92310675-92311145:+	SRR12801019_SRR12801023	1.0
chr9:92310675-92311145:+	SRR12801019_SRR12801020	1.0
